timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1619158172124,2171,Quora ,200,OK,Thread Group 1-16,text,true,,160000,377,20,20,https://softwaremon.quora.com/,12,0,7
1619158172124,12,Quora -0,301,Moved Permanently,Thread Group 1-16,,true,,328,127,20,20,http://www.softwaremon.quora.com/,12,0,7
1619158172137,1040,Quora -1,301,Moved Permanently,Thread Group 1-16,,true,,633,127,20,20,https://www.softwaremon.quora.com/,1040,0,767
1619158173179,1116,Quora -2,200,OK,Thread Group 1-16,text,true,,159039,123,20,20,https://softwaremon.quora.com/,700,0,59
1619158172273,2155,Quora ,200,OK,Thread Group 1-19,text,true,,159998,377,20,20,https://softwaremon.quora.com/,19,0,8
1619158172273,19,Quora -0,301,Moved Permanently,Thread Group 1-19,,true,,328,127,20,20,http://www.softwaremon.quora.com/,19,0,8
1619158172293,883,Quora -1,301,Moved Permanently,Thread Group 1-19,,true,,631,127,20,20,https://www.softwaremon.quora.com/,883,0,575
1619158173178,1250,Quora -2,200,OK,Thread Group 1-19,text,true,,159039,123,20,20,https://softwaremon.quora.com/,893,0,80
1619158171923,2571,Quora ,200,OK,Thread Group 1-12,text,true,,160032,377,20,20,https://softwaremon.quora.com/,10,0,4
1619158171923,10,Quora -0,301,Moved Permanently,Thread Group 1-12,,true,,328,127,20,20,http://www.softwaremon.quora.com/,10,0,4
1619158171935,1239,Quora -1,301,Moved Permanently,Thread Group 1-12,,true,,633,127,20,20,https://www.softwaremon.quora.com/,1239,0,936
1619158173178,1316,Quora -2,200,OK,Thread Group 1-12,text,true,,159071,123,20,20,https://softwaremon.quora.com/,884,0,61
1619158171629,2907,Quora ,200,OK,Thread Group 1-6,text,true,,159998,377,20,20,https://softwaremon.quora.com/,101,0,82
1619158171629,105,Quora -0,301,Moved Permanently,Thread Group 1-6,,true,,328,127,20,20,http://www.softwaremon.quora.com/,101,0,82
1619158171741,1426,Quora -1,301,Moved Permanently,Thread Group 1-6,,true,,631,127,20,20,https://www.softwaremon.quora.com/,1426,0,1118
1619158173175,1361,Quora -2,200,OK,Thread Group 1-6,text,true,,159039,123,20,20,https://softwaremon.quora.com/,881,0,89
1619158172324,2261,Quora ,200,OK,Thread Group 1-20,text,true,,160000,377,20,20,https://softwaremon.quora.com/,10,0,5
1619158172324,10,Quora -0,301,Moved Permanently,Thread Group 1-20,,true,,328,127,20,20,http://www.softwaremon.quora.com/,10,0,5
1619158172336,832,Quora -1,301,Moved Permanently,Thread Group 1-20,,true,,632,127,20,20,https://www.softwaremon.quora.com/,832,0,539
1619158173171,1414,Quora -2,200,OK,Thread Group 1-20,text,true,,159040,123,20,20,https://softwaremon.quora.com/,885,0,90
1619158172223,2365,Quora ,200,OK,Thread Group 1-18,text,true,,160000,377,20,20,https://softwaremon.quora.com/,12,0,7
1619158171628,2960,Quora ,200,OK,Thread Group 1-3,text,true,,160025,377,20,20,https://softwaremon.quora.com/,101,0,84
1619158172223,12,Quora -0,301,Moved Permanently,Thread Group 1-18,,true,,328,127,20,20,http://www.softwaremon.quora.com/,12,0,7
1619158171628,105,Quora -0,301,Moved Permanently,Thread Group 1-3,,true,,328,127,20,20,http://www.softwaremon.quora.com/,101,0,84
1619158172237,941,Quora -1,301,Moved Permanently,Thread Group 1-18,,true,,647,127,20,20,https://www.softwaremon.quora.com/,941,0,619
1619158171741,1426,Quora -1,301,Moved Permanently,Thread Group 1-3,,true,,632,127,20,20,https://www.softwaremon.quora.com/,1426,0,1140
1619158173179,1409,Quora -2,200,OK,Thread Group 1-18,text,true,,159025,123,20,20,https://softwaremon.quora.com/,890,0,79
1619158173172,1416,Quora -2,200,OK,Thread Group 1-3,text,true,,159065,123,20,20,https://softwaremon.quora.com/,882,0,86
1619158171676,3092,Quora ,200,OK,Thread Group 1-7,text,true,,160029,377,20,20,https://softwaremon.quora.com/,54,0,37
1619158171676,58,Quora -0,301,Moved Permanently,Thread Group 1-7,,true,,328,127,20,20,http://www.softwaremon.quora.com/,54,0,37
1619158171741,1434,Quora -1,301,Moved Permanently,Thread Group 1-7,,true,,630,127,20,20,https://www.softwaremon.quora.com/,1434,0,1157
1619158173176,1592,Quora -2,200,OK,Thread Group 1-7,text,true,,159071,123,20,20,https://softwaremon.quora.com/,870,0,83
1619158171723,3090,Quora ,200,OK,Thread Group 1-8,text,true,,159995,377,20,20,https://softwaremon.quora.com/,12,0,6
1619158171723,12,Quora -0,301,Moved Permanently,Thread Group 1-8,,true,,328,127,20,20,http://www.softwaremon.quora.com/,12,0,6
1619158171741,1437,Quora -1,301,Moved Permanently,Thread Group 1-8,,true,,631,127,20,20,https://www.softwaremon.quora.com/,1437,0,1152
1619158173180,1633,Quora -2,200,OK,Thread Group 1-8,text,true,,159036,123,20,20,https://softwaremon.quora.com/,1369,0,132
1619158171974,2858,Quora ,200,OK,Thread Group 1-13,text,true,,159960,377,20,20,https://softwaremon.quora.com/,9,0,4
1619158171974,9,Quora -0,301,Moved Permanently,Thread Group 1-13,,true,,328,127,20,20,http://www.softwaremon.quora.com/,9,0,4
1619158171985,1186,Quora -1,301,Moved Permanently,Thread Group 1-13,,true,,631,127,20,20,https://www.softwaremon.quora.com/,1186,0,873
1619158173175,1657,Quora -2,200,OK,Thread Group 1-13,text,true,,159001,123,20,20,https://softwaremon.quora.com/,1147,0,69
1619158171628,3238,Quora ,200,OK,Thread Group 1-1,text,true,,159999,377,20,20,https://softwaremon.quora.com/,101,0,84
1619158171628,105,Quora -0,301,Moved Permanently,Thread Group 1-1,,true,,328,127,20,20,http://www.softwaremon.quora.com/,101,0,84
1619158171741,1430,Quora -1,301,Moved Permanently,Thread Group 1-1,,true,,632,127,20,20,https://www.softwaremon.quora.com/,1430,0,1069
1619158173172,1694,Quora -2,200,OK,Thread Group 1-1,text,true,,159039,123,20,20,https://softwaremon.quora.com/,959,0,66
1619158174312,616,Facebook,200,OK,Thread Group 1-16,text,true,,192449,236,20,20,https://www.facebook.com/,222,0,22
1619158174312,222,Facebook-0,301,Moved Permanently,Thread Group 1-16,text,true,,349,118,20,20,http://www.facebook.com/,222,0,22
1619158174536,392,Facebook-1,200,OK,Thread Group 1-16,text,true,,192100,118,20,20,https://www.facebook.com/,359,0,78
1619158171629,3418,Quora ,200,OK,Thread Group 1-4,text,true,,159945,377,20,20,https://softwaremon.quora.com/,101,0,84
1619158171629,105,Quora -0,301,Moved Permanently,Thread Group 1-4,,true,,328,127,20,20,http://www.softwaremon.quora.com/,101,0,84
1619158171741,1428,Quora -1,301,Moved Permanently,Thread Group 1-4,,true,,631,127,20,20,https://www.softwaremon.quora.com/,1428,0,1131
1619158173176,1871,Quora -2,200,OK,Thread Group 1-4,text,true,,158986,123,20,20,https://softwaremon.quora.com/,1359,0,94
1619158174431,620,Facebook,200,OK,Thread Group 1-19,text,true,,192456,236,20,20,https://www.facebook.com/,239,0,40
1619158174431,239,Facebook-0,301,Moved Permanently,Thread Group 1-19,text,true,,349,118,20,20,http://www.facebook.com/,239,0,40
1619158174672,379,Facebook-1,200,OK,Thread Group 1-19,text,true,,192107,118,20,20,https://www.facebook.com/,304,0,38
1619158172024,3041,Quora ,200,OK,Thread Group 1-14,text,true,,159973,377,20,20,https://softwaremon.quora.com/,10,0,4
1619158172024,10,Quora -0,301,Moved Permanently,Thread Group 1-14,,true,,328,127,20,20,http://www.softwaremon.quora.com/,10,0,4
1619158172037,1347,Quora -1,301,Moved Permanently,Thread Group 1-14,,true,,633,127,20,20,https://www.softwaremon.quora.com/,1347,0,826
1619158173386,1679,Quora -2,200,OK,Thread Group 1-14,text,true,,159012,123,20,20,https://softwaremon.quora.com/,1149,0,26
1619158171873,3193,Quora ,200,OK,Thread Group 1-11,text,true,,159986,377,20,20,https://softwaremon.quora.com/,10,0,5
1619158171873,10,Quora -0,301,Moved Permanently,Thread Group 1-11,,true,,328,127,20,20,http://www.softwaremon.quora.com/,10,0,5
1619158171885,1282,Quora -1,301,Moved Permanently,Thread Group 1-11,,true,,633,127,20,20,https://www.softwaremon.quora.com/,1282,0,1017
1619158173169,1897,Quora -2,200,OK,Thread Group 1-11,text,true,,159025,123,20,20,https://softwaremon.quora.com/,1399,0,98
1619158171629,3549,Quora ,200,OK,Thread Group 1-5,text,true,,159980,377,20,20,https://softwaremon.quora.com/,101,0,82
1619158171629,105,Quora -0,301,Moved Permanently,Thread Group 1-5,,true,,328,127,20,20,http://www.softwaremon.quora.com/,101,0,82
1619158174538,641,Facebook,200,OK,Thread Group 1-6,text,true,,192456,236,20,20,https://www.facebook.com/,258,0,29
1619158171741,1629,Quora -1,301,Moved Permanently,Thread Group 1-5,,true,,633,127,20,20,https://www.softwaremon.quora.com/,1629,0,1151
1619158173371,1807,Quora -2,200,OK,Thread Group 1-5,text,true,,159019,123,20,20,https://softwaremon.quora.com/,1138,0,28
1619158174538,258,Facebook-0,301,Moved Permanently,Thread Group 1-6,text,true,,349,118,20,20,http://www.facebook.com/,258,0,29
1619158174797,382,Facebook-1,200,OK,Thread Group 1-6,text,true,,192107,118,20,20,https://www.facebook.com/,327,0,57
1619158171628,3588,Quora ,200,OK,Thread Group 1-2,text,true,,159980,377,20,20,https://softwaremon.quora.com/,101,0,84
1619158171628,105,Quora -0,301,Moved Permanently,Thread Group 1-2,,true,,328,127,20,20,http://www.softwaremon.quora.com/,101,0,84
1619158171741,1438,Quora -1,301,Moved Permanently,Thread Group 1-2,,true,,633,127,20,20,https://www.softwaremon.quora.com/,1438,0,1154
1619158173181,2035,Quora -2,200,OK,Thread Group 1-2,text,true,,159019,123,20,20,https://softwaremon.quora.com/,1563,0,97
1619158174587,637,Facebook,200,OK,Thread Group 1-20,text,true,,192472,236,20,20,https://www.facebook.com/,236,0,10
1619158174587,236,Facebook-0,301,Moved Permanently,Thread Group 1-20,text,true,,366,118,20,20,http://www.facebook.com/,236,0,10
1619158174827,397,Facebook-1,200,OK,Thread Group 1-20,text,true,,192106,118,20,20,https://www.facebook.com/,328,0,43
1619158174590,649,Facebook,200,OK,Thread Group 1-18,text,true,,192476,236,20,20,https://www.facebook.com/,233,0,7
1619158174590,233,Facebook-0,301,Moved Permanently,Thread Group 1-18,text,true,,366,118,20,20,http://www.facebook.com/,233,0,7
1619158174825,414,Facebook-1,200,OK,Thread Group 1-18,text,true,,192110,118,20,20,https://www.facebook.com/,328,0,36
1619158174590,677,Facebook,200,OK,Thread Group 1-3,text,true,,192458,236,20,20,https://www.facebook.com/,232,0,7
1619158171823,3445,Quora ,200,OK,Thread Group 1-10,text,true,,160021,377,20,20,https://softwaremon.quora.com/,10,0,5
1619158174590,232,Facebook-0,301,Moved Permanently,Thread Group 1-3,text,true,,349,118,20,20,http://www.facebook.com/,232,0,7
1619158174825,442,Facebook-1,200,OK,Thread Group 1-3,text,true,,192109,118,20,20,https://www.facebook.com/,353,0,51
1619158171823,10,Quora -0,301,Moved Permanently,Thread Group 1-10,,true,,328,127,20,20,http://www.softwaremon.quora.com/,10,0,5
1619158171835,1345,Quora -1,301,Moved Permanently,Thread Group 1-10,,true,,632,127,20,20,https://www.softwaremon.quora.com/,1345,0,1061
1619158173181,2087,Quora -2,200,OK,Thread Group 1-10,text,true,,159061,123,20,20,https://softwaremon.quora.com/,1605,0,97
1619158172074,3219,Quora ,200,OK,Thread Group 1-15,text,true,,159954,377,20,20,https://softwaremon.quora.com/,14,0,6
1619158172074,14,Quora -0,301,Moved Permanently,Thread Group 1-15,,true,,328,127,20,20,http://www.softwaremon.quora.com/,14,0,6
1619158172090,1078,Quora -1,301,Moved Permanently,Thread Group 1-15,,true,,632,127,20,20,https://www.softwaremon.quora.com/,1078,0,787
1619158173169,2124,Quora -2,200,OK,Thread Group 1-15,text,true,,158994,123,20,20,https://softwaremon.quora.com/,1612,0,113
1619158172174,3120,Quora ,200,OK,Thread Group 1-17,text,true,,159969,377,20,20,https://softwaremon.quora.com/,10,0,5
1619158172174,10,Quora -0,301,Moved Permanently,Thread Group 1-17,,true,,328,127,20,20,http://www.softwaremon.quora.com/,10,0,5
1619158172186,981,Quora -1,301,Moved Permanently,Thread Group 1-17,,true,,632,127,20,20,https://www.softwaremon.quora.com/,981,0,657
1619158173172,2122,Quora -2,200,OK,Thread Group 1-17,text,true,,159009,123,20,20,https://softwaremon.quora.com/,879,0,82
1619158174496,887,Facebook,200,OK,Thread Group 1-12,text,true,,192477,236,20,20,https://www.facebook.com/,215,0,5
1619158174496,215,Facebook-0,301,Moved Permanently,Thread Group 1-12,text,true,,366,118,20,20,http://www.facebook.com/,215,0,5
1619158174713,670,Facebook-1,200,OK,Thread Group 1-12,text,true,,192111,118,20,20,https://www.facebook.com/,635,0,39
1619158174835,568,Facebook,200,OK,Thread Group 1-13,text,true,,192470,236,20,20,https://www.facebook.com/,230,0,7
1619158174835,230,Facebook-0,301,Moved Permanently,Thread Group 1-13,text,true,,366,118,20,20,http://www.facebook.com/,230,0,7
1619158175067,336,Facebook-1,200,OK,Thread Group 1-13,text,true,,192104,118,20,20,https://www.facebook.com/,292,0,25
1619158174815,617,Facebook,200,OK,Thread Group 1-8,text,true,,192459,236,20,20,https://www.facebook.com/,250,0,13
1619158174815,250,Facebook-0,301,Moved Permanently,Thread Group 1-8,text,true,,349,118,20,20,http://www.facebook.com/,250,0,13
1619158175067,365,Facebook-1,200,OK,Thread Group 1-8,text,true,,192110,118,20,20,https://www.facebook.com/,308,0,36
1619158174772,695,Facebook,200,OK,Thread Group 1-7,text,true,,192456,236,20,20,https://www.facebook.com/,259,0,42
1619158174772,259,Facebook-0,301,Moved Permanently,Thread Group 1-7,text,true,,349,118,20,20,http://www.facebook.com/,259,0,42
1619158175033,434,Facebook-1,200,OK,Thread Group 1-7,text,true,,192107,118,20,20,https://www.facebook.com/,350,0,70
1619158174869,614,Facebook,200,OK,Thread Group 1-1,text,true,,192475,236,20,20,https://www.facebook.com/,209,0,9
1619158174869,209,Facebook-0,301,Moved Permanently,Thread Group 1-1,text,true,,366,118,20,20,http://www.facebook.com/,209,0,9
1619158175080,403,Facebook-1,200,OK,Thread Group 1-1,text,true,,192109,118,20,20,https://www.facebook.com/,316,0,39
1619158175069,577,Facebook,200,OK,Thread Group 1-11,text,true,,192466,236,20,20,https://www.facebook.com/,218,0,9
1619158175067,579,Facebook,200,OK,Thread Group 1-14,text,true,,192478,236,20,20,https://www.facebook.com/,222,0,11
1619158175069,218,Facebook-0,301,Moved Permanently,Thread Group 1-11,text,true,,366,118,20,20,http://www.facebook.com/,218,0,9
1619158175067,222,Facebook-0,301,Moved Permanently,Thread Group 1-14,text,true,,366,118,20,20,http://www.facebook.com/,222,0,11
1619158175288,358,Facebook-1,200,OK,Thread Group 1-11,text,true,,192100,118,20,20,https://www.facebook.com/,312,0,42
1619158175291,355,Facebook-1,200,OK,Thread Group 1-14,text,true,,192112,118,20,20,https://www.facebook.com/,311,0,32
1619158175050,617,Facebook,200,OK,Thread Group 1-4,text,true,,192469,236,20,20,https://www.facebook.com/,237,0,15
1619158175050,237,Facebook-0,301,Moved Permanently,Thread Group 1-4,text,true,,366,118,20,20,http://www.facebook.com/,237,0,15
1619158175288,379,Facebook-1,200,OK,Thread Group 1-4,text,true,,192103,118,20,20,https://www.facebook.com/,328,0,34
1619158174931,754,Twitter,200,OK,Thread Group 1-16,text,true,,68090,383,20,20,https://twitter.com/intent/tweet,193,0,12
1619158174931,193,Twitter-0,301,Moved Permanently,Thread Group 1-16,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,193,0,12
1619158175126,236,Twitter-1,301,Moved Permanently,Thread Group 1-16,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,236,0,59
1619158175365,320,Twitter-2,200,OK,Thread Group 1-16,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,298,0,80
1619158171772,3968,Quora ,200,OK,Thread Group 1-9,text,true,,159984,377,20,20,https://softwaremon.quora.com/,11,0,6
1619158171772,11,Quora -0,301,Moved Permanently,Thread Group 1-9,,true,,328,127,20,20,http://www.softwaremon.quora.com/,11,0,6
1619158171784,2135,Quora -1,301,Moved Permanently,Thread Group 1-9,,true,,632,127,20,20,https://www.softwaremon.quora.com/,2135,0,1029
1619158173921,1819,Quora -2,200,OK,Thread Group 1-9,text,true,,159024,123,20,20,https://softwaremon.quora.com/,1359,0,32
1619158175053,778,Twitter,200,OK,Thread Group 1-19,text,true,,68118,383,20,20,https://twitter.com/intent/tweet,226,0,12
1619158175053,226,Twitter-0,301,Moved Permanently,Thread Group 1-19,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,226,0,12
1619158175281,253,Twitter-1,301,Moved Permanently,Thread Group 1-19,,true,,656,129,20,20,https://www.twitter.com/intent/tweet,253,0,56
1619158175537,294,Twitter-2,200,OK,Thread Group 1-19,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,264,0,49
1619158175218,627,Facebook,200,OK,Thread Group 1-2,text,true,,192456,236,20,20,https://www.facebook.com/,229,0,21
1619158175218,229,Facebook-0,301,Moved Permanently,Thread Group 1-2,text,true,,349,118,20,20,http://www.facebook.com/,229,0,21
1619158175449,396,Facebook-1,200,OK,Thread Group 1-2,text,true,,192107,118,20,20,https://www.facebook.com/,350,0,76
1619158175269,623,Facebook,200,OK,Thread Group 1-10,text,true,,192466,236,20,20,https://www.facebook.com/,222,0,17
1619158175269,222,Facebook-0,301,Moved Permanently,Thread Group 1-10,text,true,,366,118,20,20,http://www.facebook.com/,222,0,17
1619158175494,398,Facebook-1,200,OK,Thread Group 1-10,text,true,,192100,118,20,20,https://www.facebook.com/,337,0,66
1619158175296,612,Facebook,200,OK,Thread Group 1-17,text,true,,192450,236,20,20,https://www.facebook.com/,218,0,15
1619158175296,612,Facebook,200,OK,Thread Group 1-15,text,true,,192461,236,20,20,https://www.facebook.com/,216,0,15
1619158175296,218,Facebook-0,301,Moved Permanently,Thread Group 1-17,text,true,,349,118,20,20,http://www.facebook.com/,218,0,15
1619158175516,392,Facebook-1,200,OK,Thread Group 1-17,text,true,,192101,118,20,20,https://www.facebook.com/,320,0,55
1619158175296,216,Facebook-0,301,Moved Permanently,Thread Group 1-15,text,true,,366,118,20,20,http://www.facebook.com/,216,0,15
1619158175513,395,Facebook-1,200,OK,Thread Group 1-15,text,true,,192095,118,20,20,https://www.facebook.com/,323,0,47
1619158175181,747,Twitter,200,OK,Thread Group 1-6,text,true,,68090,383,20,20,https://twitter.com/intent/tweet,197,0,15
1619158175181,197,Twitter-0,301,Moved Permanently,Thread Group 1-6,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,197,0,15
1619158175380,240,Twitter-1,301,Moved Permanently,Thread Group 1-6,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,240,0,65
1619158175622,306,Twitter-2,200,OK,Thread Group 1-6,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,279,0,63
1619158175181,784,Facebook,200,OK,Thread Group 1-5,text,true,,192474,236,20,20,https://www.facebook.com/,222,0,15
1619158175181,222,Facebook-0,301,Moved Permanently,Thread Group 1-5,text,true,,349,118,20,20,http://www.facebook.com/,222,0,15
1619158175405,560,Facebook-1,200,OK,Thread Group 1-5,text,true,,192125,118,20,20,https://www.facebook.com/,396,0,75
1619158175269,719,Twitter,200,OK,Thread Group 1-3,text,true,,68104,383,20,20,https://twitter.com/intent/tweet,215,0,17
1619158175269,215,Twitter-0,301,Moved Permanently,Thread Group 1-3,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,215,0,17
1619158175486,222,Twitter-1,301,Moved Permanently,Thread Group 1-3,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,222,0,50
1619158175710,278,Twitter-2,200,OK,Thread Group 1-3,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,249,0,43
1619158175241,802,Twitter,200,OK,Thread Group 1-18,text,true,,69009,383,20,20,https://twitter.com/intent/tweet,242,0,38
1619158175241,242,Twitter-0,301,Moved Permanently,Thread Group 1-18,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,242,0,38
1619158175485,255,Twitter-1,301,Moved Permanently,Thread Group 1-18,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,255,0,77
1619158175742,301,Twitter-2,200,OK,Thread Group 1-18,text,true,,67753,125,20,20,https://twitter.com/intent/tweet,270,0,68
1619158175385,732,Twitter,200,OK,Thread Group 1-12,text,true,,68104,383,20,20,https://twitter.com/intent/tweet,199,0,17
1619158175385,199,Twitter-0,301,Moved Permanently,Thread Group 1-12,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,199,0,17
1619158175586,225,Twitter-1,301,Moved Permanently,Thread Group 1-12,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,225,0,45
1619158175814,303,Twitter-2,200,OK,Thread Group 1-12,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,289,0,57
1619158175469,706,Twitter,200,OK,Thread Group 1-7,text,true,,68090,383,20,20,https://twitter.com/intent/tweet,195,0,16
1619158175469,195,Twitter-0,301,Moved Permanently,Thread Group 1-7,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,195,0,16
1619158175665,214,Twitter-1,301,Moved Permanently,Thread Group 1-7,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,214,0,37
1619158175881,294,Twitter-2,200,OK,Thread Group 1-7,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,263,0,60
1619158175435,743,Twitter,200,OK,Thread Group 1-8,text,true,,68294,383,20,20,https://twitter.com/intent/tweet,227,0,33
1619158175435,227,Twitter-0,301,Moved Permanently,Thread Group 1-8,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,227,0,33
1619158175664,223,Twitter-1,301,Moved Permanently,Thread Group 1-8,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,223,0,41
1619158175889,289,Twitter-2,200,OK,Thread Group 1-8,text,true,,67052,125,20,20,https://twitter.com/intent/tweet,268,0,53
1619158175486,696,Twitter,200,OK,Thread Group 1-1,text,true,,68117,383,20,20,https://twitter.com/intent/tweet,183,0,7
1619158175486,183,Twitter-0,301,Moved Permanently,Thread Group 1-1,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,183,0,7
1619158175671,227,Twitter-1,301,Moved Permanently,Thread Group 1-1,,true,,656,129,20,20,https://www.twitter.com/intent/tweet,227,0,38
1619158175901,281,Twitter-2,200,OK,Thread Group 1-1,text,true,,66847,125,20,20,https://twitter.com/intent/tweet,256,0,49
1619158175742,543,Facebook,200,OK,Thread Group 1-9,text,true,,192460,236,20,20,https://www.facebook.com/,212,0,11
1619158175742,212,Facebook-0,301,Moved Permanently,Thread Group 1-9,text,true,,349,118,20,20,http://www.facebook.com/,212,0,11
1619158175956,329,Facebook-1,200,OK,Thread Group 1-9,text,true,,192111,118,20,20,https://www.facebook.com/,301,0,30
1619158175227,1062,Twitter,200,OK,Thread Group 1-20,text,true,,68482,383,20,20,https://twitter.com/intent/tweet,241,0,40
1619158175227,241,Twitter-0,301,Moved Permanently,Thread Group 1-20,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,241,0,40
1619158175469,238,Twitter-1,301,Moved Permanently,Thread Group 1-20,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,238,0,66
1619158175709,580,Twitter-2,200,OK,Thread Group 1-20,text,true,,67240,125,20,20,https://twitter.com/intent/tweet,249,0,44
1619158175648,778,Twitter,200,OK,Thread Group 1-14,text,true,,68090,383,20,20,https://twitter.com/intent/tweet,188,0,15
1619158175648,778,Twitter,200,OK,Thread Group 1-11,text,true,,68803,383,20,20,https://twitter.com/intent/tweet,189,0,15
1619158175670,756,Twitter,200,OK,Thread Group 1-4,text,true,,68334,383,20,20,https://twitter.com/intent/tweet,201,0,8
1619158175648,188,Twitter-0,301,Moved Permanently,Thread Group 1-14,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,188,0,15
1619158175648,189,Twitter-0,301,Moved Permanently,Thread Group 1-11,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,189,0,15
1619158175670,201,Twitter-0,301,Moved Permanently,Thread Group 1-4,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,201,0,8
1619158175838,264,Twitter-1,301,Moved Permanently,Thread Group 1-14,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,264,0,79
1619158175838,264,Twitter-1,301,Moved Permanently,Thread Group 1-11,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,264,0,78
1619158175873,236,Twitter-1,301,Moved Permanently,Thread Group 1-4,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,236,0,65
1619158176105,321,Twitter-2,200,OK,Thread Group 1-14,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,290,0,53
1619158176104,322,Twitter-2,200,OK,Thread Group 1-11,text,true,,67547,125,20,20,https://twitter.com/intent/tweet,293,0,53
1619158176111,315,Twitter-2,200,OK,Thread Group 1-4,text,true,,67092,125,20,20,https://twitter.com/intent/tweet,285,0,48
1619158175405,1048,Twitter,200,OK,Thread Group 1-13,text,true,,68070,383,20,20,https://twitter.com/intent/tweet,192,0,19
1619158175405,192,Twitter-0,301,Moved Permanently,Thread Group 1-13,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,192,0,19
1619158175599,237,Twitter-1,301,Moved Permanently,Thread Group 1-13,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,237,0,63
1619158175838,615,Twitter-2,200,OK,Thread Group 1-13,text,true,,66828,125,20,20,https://twitter.com/intent/tweet,288,0,79
1619158175849,709,Twitter,200,OK,Thread Group 1-2,text,true,,68090,383,20,20,https://twitter.com/intent/tweet,198,0,23
1619158175849,198,Twitter-0,301,Moved Permanently,Thread Group 1-2,,true,,600,129,20,20,http://www.twitter.com/intent/tweet,198,0,23
1619158176048,232,Twitter-1,301,Moved Permanently,Thread Group 1-2,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,232,0,58
1619158176281,277,Twitter-2,200,OK,Thread Group 1-2,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,248,0,35
1619158175914,719,Twitter,200,OK,Thread Group 1-15,text,true,,68118,383,20,20,https://twitter.com/intent/tweet,189,0,14
1619158175914,189,Twitter-0,301,Moved Permanently,Thread Group 1-15,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,189,0,14
1619158176104,226,Twitter-1,301,Moved Permanently,Thread Group 1-15,,true,,656,129,20,20,https://www.twitter.com/intent/tweet,226,0,55
1619158176331,302,Twitter-2,200,OK,Thread Group 1-15,text,true,,66848,125,20,20,https://twitter.com/intent/tweet,275,0,67
1619158175895,748,Twitter,200,OK,Thread Group 1-10,text,true,,68308,383,20,20,https://twitter.com/intent/tweet,207,0,17
1619158175895,207,Twitter-0,301,Moved Permanently,Thread Group 1-10,,true,,614,129,20,20,http://www.twitter.com/intent/tweet,207,0,17
1619158176104,221,Twitter-1,301,Moved Permanently,Thread Group 1-10,,true,,642,129,20,20,https://www.twitter.com/intent/tweet,221,0,40
1619158176326,317,Twitter-2,200,OK,Thread Group 1-10,text,true,,67052,125,20,20,https://twitter.com/intent/tweet,284,0,69
1619158175686,1041,Quora ,200,OK,Thread Group 1-16,text,true,,159987,377,20,20,https://softwaremon.quora.com/,11,0,6
1619158175686,11,Quora -0,301,Moved Permanently,Thread Group 1-16,,true,,328,127,20,20,http://www.softwaremon.quora.com/,11,0,6
1619158175698,264,Quora -1,301,Moved Permanently,Thread Group 1-16,,true,,633,127,20,20,https://www.softwaremon.quora.com/,264,0,0
1619158175962,765,Quora -2,200,OK,Thread Group 1-16,text,true,,159026,123,20,20,https://softwaremon.quora.com/,265,0,0
1619158175967,766,Twitter,200,OK,Thread Group 1-5,text,true,,68090,383,20,20,https://twitter.com/intent/tweet,191,0,6
